AssessmentYear,FishStock,Year,StockDescription,ICES_Areas_splited_with_character_,SpeciesName,StockSize,StockSizeUnits,CatchesLadingsUnits,Landings,Catches,FishingPressure,Blim,FMSY,MSYBtrigger,FupperWithAR,FupperWithoutAR,FlowerWithoutAR,FlowerWithAR
2019,cod.27.7a,1969,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,7991,9889,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1970,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,6426,7134,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1971,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,9246,9609,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1972,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,9234,10780,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1973,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,11819,13041,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1974,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,10251,12000,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1975,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,9863,10720,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1976,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,10247,10628,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1977,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,8054,8255,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1978,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,5662,5662,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1979,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,7548,7548,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1980,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,10599,10599,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1981,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,13958,13958,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1982,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,13381,13694,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1983,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,10015,10387,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1984,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,8383,8385,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1985,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,10483,10544,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1986,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,9852,10006,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1987,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,12894,13022,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1988,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,14168,14277,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1989,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,12751,12953,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1990,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,7379,7538,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1991,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,7095,7258,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1992,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,NA,NA,tonnes,7735,7833,NA,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1993,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,7555,7710,2.850660633,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1994,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,5402,5544,2.435033556,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1995,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,4587,4753,2.78236654,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1996,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,4964,5104,2.183100663,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1997,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,5859,5979,2.210095186,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1998,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,5318,5347,1.685738034,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,1999,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,4784,4943,1.6454674,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2000,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,1274,1973,1.142244391,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2001,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,2252,2316,0.931176564,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2002,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,2,NA,tonnes,2695,2741,0.567616584,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2003,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,2,NA,tonnes,1285,1500,0.318258276,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2004,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,1072,1326,0.811904591,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2005,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,910,1114,0.706697798,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2006,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,0,NA,tonnes,840,1025,0.987196897,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2007,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,0,NA,tonnes,702,847,0.939720709,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2008,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,0,NA,tonnes,662,723,0.813535621,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2009,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,0,NA,tonnes,466,554,0.718745891,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2010,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,464,850,0.564325899,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2011,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,365,413,0.202029237,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2012,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,198,876,0.523310104,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2013,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,206,358,0.202702075,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2014,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,213,397,0.218361651,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2015,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,2,NA,tonnes,161,308,0.087708013,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2016,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,82,142,0.063061218,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2017,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,1,NA,tonnes,84,144,0.069344903,NA,NA,NA,NA,NA,NA,NA
2019,cod.27.7a,2018,Cod (Gadus morhua) in Division 7.a (Irish Sea),27.7.a,Gadus morhua,0,NA,tonnes,226,257,0.339597568,NA,NA,NA,NA,NA,NA,NA
2020,cod.27.7e-k,1980,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10072,tonnes,tonnes,7241,3737,0.906,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1981,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,12842,tonnes,tonnes,10595,5278,0.885,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1982,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,13051,tonnes,tonnes,8639,5569,0.826,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1983,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10544,tonnes,tonnes,9635,6414,0.84,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1984,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,8306,tonnes,tonnes,6642,2458,0.75,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1985,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,9780,tonnes,tonnes,8241,3493,0.754,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1986,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10887,tonnes,tonnes,10475,5500,0.804,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1987,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10277,tonnes,tonnes,10390,4679,0.824,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1988,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,15904,tonnes,tonnes,17196,3074,0.779,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1989,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,22169,tonnes,tonnes,19804,12606,0.82,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1990,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,17586,tonnes,tonnes,12878,10171,0.891,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1991,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,11012,tonnes,tonnes,9336,5960,0.957,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1992,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10284,tonnes,tonnes,9747,3316,0.952,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1993,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,13417,tonnes,tonnes,10416,5122,0.933,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1994,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,13451,tonnes,tonnes,10620,7487,0.961,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1995,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,13803,tonnes,tonnes,11710,4238,0.936,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1996,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,15768,tonnes,tonnes,12681,7444,0.953,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1997,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,14335,tonnes,tonnes,12028,6909,0.927,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1998,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,12844,tonnes,tonnes,11418,5960,0.954,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,1999,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10607,tonnes,tonnes,8580,5458,0.964,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2000,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,7421,tonnes,tonnes,6539,3760,0.947,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2001,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,8655,tonnes,tonnes,8316,2394,0.97,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2002,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,11585,tonnes,tonnes,9239,4770,0.987,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2003,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,9462,tonnes,tonnes,6425,5370,0.964,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2004,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,5591,tonnes,tonnes,4027,4569,0.945,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2005,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,4212,tonnes,tonnes,3478,4904,0.98,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2006,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,5552,tonnes,tonnes,3902,6020,0.912,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2007,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,6878,tonnes,tonnes,4842,6089,0.899,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2008,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,7095,tonnes,tonnes,4577,4883,0.877,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2009,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,5684,tonnes,tonnes,4187,5416,0.887,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2010,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,5613,tonnes,tonnes,3831,6871,0.868,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2011,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,9527,tonnes,tonnes,6376,10125,0.858,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2012,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,14921,tonnes,tonnes,9443,11783,0.917,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2013,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,10725,tonnes,tonnes,7273,7835,0.975,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2014,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,6329,tonnes,tonnes,4512,6081,0.906,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2015,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,6594,tonnes,tonnes,5028,5511,0.927,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2016,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,6049,tonnes,tonnes,3924,4448,0.967,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2017,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,3311,tonnes,tonnes,2471,2605,1.115,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2018,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,1748,tonnes,tonnes,1496,1812,1.151,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2019,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,1181,tonnes,tonnes,1051,1351,1.134,4200,0.29,5800,NA,0.41,0.17,NA
2020,cod.27.7e-k,2020,Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas),27.7.e ~ 27.7.f ~ 27.7.g ~ 27.7.h ~ 27.7.j.1 ~ 27.7.j.2 ~ 27.7.k.1 ~ 27.7.k.2,Gadus morhua,1587,tonnes,tonnes,NA,NA,NA,4200,0.29,5800,NA,0.41,0.17,NA
2020,dab.27.22-32,1970,Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32,Limanda limanda,NA,NA,NA,950,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,dab.27.22-32,1971,Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32,Limanda limanda,NA,NA,NA,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,dab.27.22-32,1972,Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32,Limanda limanda,NA,NA,NA,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,dab.27.22-32,1973,Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea),27.3.b.23 ~ 27.3.c.22 ~ 27.3.d.24 ~ 27.3.d.25 ~ 27.3.d.26 ~ 27.3.d.27 ~ 27.3.d.28.1 ~ 27.3.d.28.2 ~ 27.3.d.29 ~ 27.3.d.30 ~ 27.3.d.31 ~ 27.3.d.32,Limanda limanda,NA,NA,NA,1311,NA,NA,NA,NA,NA,NA,NA,NA,NA
